Run,Alias,Assay Type,BioProject,BioSample,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA_CHECKLIST,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Experiment,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sample_name,SRA_accession,SRA Study,title,AvgSpotLen,Bases,Bytes,INSDC_center_alias,Description
ERR1885542,BER06_F,WGS,PRJEB19970,SAMEA103910515,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946040,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER06_F_SCY2.2_user_CGCTAT,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910515,ERS1599683,ERS1599683,ERP022066,BEREL,101,2526390366,1191382098,CENTRE FOR GEOGENETICS,
ERR1885543,BER06_F,WGS,PRJEB19970,SAMEA103910515,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946041,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER06_F_SCY2.2_user_CGCTAT,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910515,ERS1599683,ERS1599683,ERP022066,BEREL,101,2576549794,1175760526,CENTRE FOR GEOGENETICS,
ERR1885544,BER06_F,WGS,PRJEB19970,SAMEA103910515,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946042,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER06_F_SCY2.2_user_CGCTAT,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910515,ERS1599683,ERS1599683,ERP022066,BEREL,101,3782440708,1276142662,CENTRE FOR GEOGENETICS,
ERR1885545,BER06_F,WGS,PRJEB19970,SAMEA103910515,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946043,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER06_F_SCY2.2_user_CGCTAT,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910515,ERS1599683,ERS1599683,ERP022066,BEREL,101,3036824267,1396506249,CENTRE FOR GEOGENETICS,
ERR1885546,BER06_F,WGS,PRJEB19970,SAMEA103910515,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946044,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER06_F_SCY2.2_user_CGCTAT,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910515,ERS1599683,ERS1599683,ERP022066,BEREL,101,5533429026,2655073469,CENTRE FOR GEOGENETICS,
ERR1885547,BER07_G,WGS,PRJEB19970,SAMEA103910516,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946045,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER07_G_E10.Dab2nd_NOuser_TGAGCC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910516,ERS1599684,ERS1599684,ERP022066,BEREL,94,137240,121373,CENTRE FOR GEOGENETICS,
ERR1885548,BER07_G,WGS,PRJEB19970,SAMEA103910516,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946046,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER07_G_E17.1_user_CGCTAT,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910516,ERS1599684,ERS1599684,ERP022066,BEREL,101,3171109423,1103036073,CENTRE FOR GEOGENETICS,
ERR1885549,BER07_G,WGS,PRJEB19970,SAMEA103910516,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946047,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER07_G_E17.2_user_GTGTAT,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910516,ERS1599684,ERS1599684,ERP022066,BEREL,101,1815441064,641130554,CENTRE FOR GEOGENETICS,
ERR1885550,BER07_G,WGS,PRJEB19970,SAMEA103910516,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946048,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER07_G_SCY1.1_user_CAGCTA,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910516,ERS1599684,ERS1599684,ERP022066,BEREL,101,5667583286,2617097020,CENTRE FOR GEOGENETICS,
ERR1885551,BER07_G,WGS,PRJEB19970,SAMEA103910516,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946049,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER07_G_SCY1.1_user_CAGCTA,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910516,ERS1599684,ERS1599684,ERP022066,BEREL,101,18958433866,8929111966,CENTRE FOR GEOGENETICS,
ERR1885552,BER07_G,WGS,PRJEB19970,SAMEA103910516,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946050,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER07_G_SCY1.1_user_CAGCTA,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910516,ERS1599684,ERS1599684,ERP022066,BEREL,101,1494435996,520097070,CENTRE FOR GEOGENETICS,
ERR1885553,BER07_G,WGS,PRJEB19970,SAMEA103910516,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946051,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER07_G_SCY1.2Rmp_user_TGAACA,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910516,ERS1599684,ERS1599684,ERP022066,BEREL,101,1437900135,487840377,CENTRE FOR GEOGENETICS,
ERR1885554,BER08_H,WGS,PRJEB19970,SAMEA103910517,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946052,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER08_H_E10.Dab2nd_NOuser_ACGTGC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910517,ERS1599685,ERS1599685,ERP022066,BEREL,94,918075628,632263146,CENTRE FOR GEOGENETICS,
ERR1885555,BER08_H,WGS,PRJEB19970,SAMEA103910517,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946053,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER08_H_E17.1_user_TGAACA,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910517,ERS1599685,ERS1599685,ERP022066,BEREL,101,2652864384,920075401,CENTRE FOR GEOGENETICS,
ERR1885556,BER08_H,WGS,PRJEB19970,SAMEA103910517,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946054,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER08_H_E17.2RmpB_user_CGCTAT,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910517,ERS1599685,ERS1599685,ERP022066,BEREL,101,589576592,208577615,CENTRE FOR GEOGENETICS,
ERR1885557,BER08_H,WGS,PRJEB19970,SAMEA103910517,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946055,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER08_H_SCY1.1_user_ACATAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910517,ERS1599685,ERS1599685,ERP022066,BEREL,101,8656187527,4018809784,CENTRE FOR GEOGENETICS,
ERR1885558,BER08_H,WGS,PRJEB19970,SAMEA103910517,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946056,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER08_H_SCY1.1_user_ACATAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910517,ERS1599685,ERS1599685,ERP022066,BEREL,101,28525907528,13520124652,CENTRE FOR GEOGENETICS,
ERR1885559,BER08_H,WGS,PRJEB19970,SAMEA103910517,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946057,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER08_H_SCY1.1_user_ACATAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910517,ERS1599685,ERS1599685,ERP022066,BEREL,101,2150966498,753313462,CENTRE FOR GEOGENETICS,
ERR1885560,BER08_H,WGS,PRJEB19970,SAMEA103910517,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946058,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER08_H_SCY1.2_user_CAGCTA,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910517,ERS1599685,ERS1599685,ERP022066,BEREL,101,1040320806,357150666,CENTRE FOR GEOGENETICS,
ERR1885561,BER09_I,WGS,PRJEB19970,SAMEA103910518,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946059,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER09_I_E12.Dab2nd_NOuser_GTGTAT,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910518,ERS1599686,ERS1599686,ERP022066,BEREL,94,922609154,587595462,CENTRE FOR GEOGENETICS,
ERR1885562,BER09_I,WGS,PRJEB19970,SAMEA103910518,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946060,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER09_I_E12.Dab2nd_NOuser_GTGTAT,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910518,ERS1599686,ERS1599686,ERP022066,BEREL,126,13395124764,5962201228,CENTRE FOR GEOGENETICS,
ERR1885563,BER09_I,WGS,PRJEB19970,SAMEA103910518,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946061,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER09_I_SCY1.1_user_TGTCTG,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910518,ERS1599686,ERS1599686,ERP022066,BEREL,101,7360319753,3391292602,CENTRE FOR GEOGENETICS,
ERR1885564,BER09_I,WGS,PRJEB19970,SAMEA103910518,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946062,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER09_I_SCY1.1_user_TGTCTG,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910518,ERS1599686,ERS1599686,ERP022066,BEREL,101,13410692433,6683033617,CENTRE FOR GEOGENETICS,
ERR1885565,BER09_I,WGS,PRJEB19970,SAMEA103910518,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946063,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER09_I_SCY1.1_user_TGTCTG,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910518,ERS1599686,ERS1599686,ERP022066,BEREL,101,3019488930,1295982441,CENTRE FOR GEOGENETICS,
ERR1885566,BER09_I,WGS,PRJEB19970,SAMEA103910518,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946064,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER09_I_SCY1.1_user_TGTCTG,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910518,ERS1599686,ERS1599686,ERP022066,BEREL,101,12602429328,5872269237,CENTRE FOR GEOGENETICS,
ERR1885567,BER09_I,WGS,PRJEB19970,SAMEA103910518,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946065,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER09_I_SCY1.1_user_TGTCTG,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910518,ERS1599686,ERS1599686,ERP022066,BEREL,101,2094070572,721362897,CENTRE FOR GEOGENETICS,
ERR1885568,BER09_I,WGS,PRJEB19970,SAMEA103910518,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946066,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER09_I_SCY1.1_user_TGTCTG,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910518,ERS1599686,ERS1599686,ERP022066,BEREL,101,6609078824,2996998334,CENTRE FOR GEOGENETICS,
ERR1885569,BER09_I,WGS,PRJEB19970,SAMEA103910518,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946067,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER09_I_SCY1.1_user_TGTCTG,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910518,ERS1599686,ERS1599686,ERP022066,BEREL,101,13136973949,5826440570,CENTRE FOR GEOGENETICS,
ERR1885570,BER09_I,WGS,PRJEB19970,SAMEA103910518,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946068,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER09_I_SCY1.2_user_ACATAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910518,ERS1599686,ERS1599686,ERP022066,BEREL,101,6371110199,2939194815,CENTRE FOR GEOGENETICS,
ERR1885571,BER09_I,WGS,PRJEB19970,SAMEA103910518,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946069,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER09_I_SCY1.2_user_ACATAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910518,ERS1599686,ERS1599686,ERP022066,BEREL,101,11360581000,5656148704,CENTRE FOR GEOGENETICS,
ERR1885572,BER09_I,WGS,PRJEB19970,SAMEA103910518,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946070,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER09_I_SCY1.2_user_ACATAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910518,ERS1599686,ERS1599686,ERP022066,BEREL,101,3482801685,1490377832,CENTRE FOR GEOGENETICS,
ERR1885573,BER09_I,WGS,PRJEB19970,SAMEA103910518,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946071,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER09_I_SCY1.2_user_ACATAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910518,ERS1599686,ERS1599686,ERP022066,BEREL,101,14475166581,6705080175,CENTRE FOR GEOGENETICS,
ERR1885574,BER09_I,WGS,PRJEB19970,SAMEA103910518,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946072,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER09_I_SCY1.2_user_ACATAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910518,ERS1599686,ERS1599686,ERP022066,BEREL,101,1102715071,372598017,CENTRE FOR GEOGENETICS,
ERR1885575,BER09_I,WGS,PRJEB19970,SAMEA103910518,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946073,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER09_I_SCY1.2_user_ACATAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910518,ERS1599686,ERS1599686,ERP022066,BEREL,101,2148805805,975210389,CENTRE FOR GEOGENETICS,
ERR1885576,BER09_I,WGS,PRJEB19970,SAMEA103910518,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946074,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER09_I_SCY1.2_user_ACATAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910518,ERS1599686,ERS1599686,ERP022066,BEREL,101,4329181887,1919315874,CENTRE FOR GEOGENETICS,
ERR1885577,BER10_K,WGS,PRJEB19970,SAMEA103910519,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946075,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER10_K_E12.Dab2nd_NOuser_ACATAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910519,ERS1599687,ERS1599687,ERP022066,BEREL,94,570289164,353712902,CENTRE FOR GEOGENETICS,
ERR1885578,BER10_K,WGS,PRJEB19970,SAMEA103910519,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946076,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER10_K_E15.2Rmp_user_CAGCTA,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910519,ERS1599687,ERS1599687,ERP022066,BEREL,101,2183217717,762721189,CENTRE FOR GEOGENETICS,
ERR1885579,BER10_K,WGS,PRJEB19970,SAMEA103910519,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946077,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER10_K_SCY1.1_user_TGTGAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910519,ERS1599687,ERS1599687,ERP022066,BEREL,101,4632767283,2142830887,CENTRE FOR GEOGENETICS,
ERR1885580,BER10_K,WGS,PRJEB19970,SAMEA103910519,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946078,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER10_K_SCY1.1_user_TGTGAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910519,ERS1599687,ERS1599687,ERP022066,BEREL,101,13412905646,6136764227,CENTRE FOR GEOGENETICS,
ERR1885581,BER10_K,WGS,PRJEB19970,SAMEA103910519,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946079,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER10_K_SCY1.1_user_TGTGAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910519,ERS1599687,ERS1599687,ERP022066,BEREL,101,1779340028,617892377,CENTRE FOR GEOGENETICS,
ERR1885582,BER10_K,WGS,PRJEB19970,SAMEA103910519,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946080,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER10_K_SCY1.1_user_TGTGAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910519,ERS1599687,ERS1599687,ERP022066,BEREL,101,2980470509,1331741097,CENTRE FOR GEOGENETICS,
ERR1885583,BER10_K,WGS,PRJEB19970,SAMEA103910519,CENTRE FOR GEOGENETICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERC000011,2017-04-28,2018-11-16,ERX1946081,CENTRE FOR GEOGENETICS,2017-04-28T17:01:34Z,2017-03-13T14:18:18Z,public,Illumina HiSeq 2500,BER10_K_SCY1.1_user_TGTGAC,SINGLE,RANDOM,GENOMIC,Equus caballus,ILLUMINA,2017-04-29T00:00:00Z,SAMEA103910519,ERS1599687,ERS1599687,ERP022066,BEREL,101,6198188503,2932259686,CENTRE FOR GEOGENETICS,
